gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hs6st2,84.50383586,210.6715336,465.2823276,198.0094139,338.9043119,108.3973068,139.5697462,100.1195129,121.8350053,100.8742963,190.9610565,1.184390373,0.390095919,3.036151662,0.002396188,0.061918974
Nt5e,612.65281,1409.806379,999.0437073,654.7673257,1095.972815,507.8072032,573.5603439,671.0391162,470.089047,689.6508012,741.972696,0.713006417,0.234851047,3.035994197,0.00239744,0.061918974
Rnf128,204.4992828,257.6964295,330.2003615,20.65128857,676.8975908,136.7173239,92.70691171,81.04912948,40.97106373,83.37569387,184.2549524,1.776849503,0.585440322,3.035065123,0.002404838,0.062017611
Gm17746,17.74580553,82.76381677,39.39890677,80.1755909,24.59789361,12.69518008,10.18757272,19.07038341,17.2509742,2.058659108,23.83032252,1.999438622,0.658940842,3.034321891,0.002410771,0.062078238
Hlcs,1032.636874,649.8840612,810.4917964,742.2316067,779.8443307,600.579673,672.3797992,653.1606317,562.8130334,638.1843235,762.9987933,0.361699927,0.119237367,3.033444422,0.002417792,0.062166681
Tpd52,2339.066177,1526.428121,1757.941697,1188.056483,1913.169503,1077.137202,1340.684569,1191.898963,1240.991957,1098.294634,1454.705296,0.552996059,0.182435404,3.031188275,0.002435933,0.062540325
Sdc3,7790.408628,3284.218729,6844.152947,2423.489452,5042.56819,3048.796324,3047.102999,2351.616654,2285.754082,3075.636707,3851.901392,0.878436726,0.289911888,3.030012781,0.002445434,0.062636393
Tmem200b,359.9863408,805.0662176,633.1967159,879.5019366,601.2818437,978.5054185,1124.708028,1177.596175,1759.599369,994.3323491,866.7204629,-0.880554004,0.290659301,-3.029505685,0.002449543,0.062636393
Cpne7,43.94199465,89.34730219,72.23132908,123.9077314,121.1674018,134.7642193,164.0199207,158.5225621,163.8842549,155.4287627,126.0876506,-0.790457938,0.261200775,-3.02624653,0.002476103,0.063197157
Ets1,3565.216835,3689.573332,3832.950787,3995.416947,3563.050441,4785.106338,4874.753544,4268.190186,3907.345657,5005.629621,4073.050162,-0.293033849,0.096845285,-3.025793663,0.002479815,0.063198806
Pcdhb18,386.1825299,351.7462213,464.3442583,377.7971026,248.7120354,289.0594849,263.8581333,266.9853677,279.2501449,234.6871383,301.7218115,0.454856418,0.15037876,3.024738444,0.002488482,0.063326576
Coro1a,1789.791244,571.822734,1015.928953,290.3328216,1393.880638,515.6196217,612.2731202,319.4289221,365.5050159,403.4971852,755.3317932,1.191665961,0.394112999,3.023665712,0.002497322,0.063404708
Spon2,92.10918109,83.70431468,60.97449857,85.03471762,148.4983947,52.73382495,25.46893179,34.56506993,33.42376252,82.34636432,81.53784941,1.039757725,0.343944923,3.023035534,0.002502529,0.063404708
Yod1,580.5413524,780.6132718,731.6939828,699.7142479,597.6377114,764.6404618,792.5931573,856.9753544,897.0506586,811.1116885,734.4774186,-0.282645058,0.093486949,-3.023363799,0.002499815,0.063404708
Palb2,109.8549866,100.6332772,94.74499009,100.8268795,80.1709125,146.4828471,133.4572026,138.2602797,113.2095182,139.9888193,109.3600279,-0.466312492,0.154450376,-3.019173555,0.002534653,0.064124867
Gpr137b,514.6283604,785.3157614,1079.717659,556.3700096,1145.168602,492.1823662,610.2356057,495.8299686,518.607412,504.3714814,629.8428259,0.639096274,0.211760101,3.018020249,0.002544319,0.064275581
Daglb,1128.126209,1094.739576,1346.129315,969.3957809,1619.816846,941.3964306,907.7127289,932.064989,862.5487102,981.9803945,1076.723613,0.413420273,0.137074342,3.016029601,0.002561083,0.06451099
Ing3,618.5680785,793.7802426,666.9672074,844.2732678,806.2642905,888.6626056,893.4501271,985.7004424,1027.511151,860.5195071,817.3743495,-0.320935592,0.106408288,-3.016077018,0.002560682,0.06451099
Man2b1,2964.394562,4024.39059,4483.970818,3632.197224,6329.857955,3187.466752,2926.889641,2866.517006,3164.47558,3149.748435,3598.857612,0.486912244,0.161798964,3.009365649,0.002617938,0.065847419
Npl,82.81375915,111.9192522,100.3734053,42.51735881,350.7477422,75.19452817,42.7878054,46.48405956,58.22203794,58.67178458,88.36504019,1.291719312,0.429698613,3.006105377,0.002646173,0.066461122
Gipr,81.96872079,50.78688756,41.27504519,47.37648553,30.06409219,108.3973068,123.2696299,77.47343259,62.53478149,85.43435298,65.74064122,-0.860315633,0.286233411,-3.00564364,0.002650194,0.066465789
Dok3,193.5137841,176.8136085,231.7030946,171.2842169,236.8686051,101.5614406,146.7010471,114.4223004,178.9788574,89.5516712,170.2445584,0.679936078,0.226344752,3.00398428,0.002664691,0.066732794
Naglu,771.5200214,913.2234782,1275.774124,923.234077,1379.304108,882.8032917,701.9237601,724.6745695,781.6847686,699.9440967,887.2595441,0.473301298,0.157736984,3.000572761,0.002694724,0.067290433
Zfp28,670.1154184,642.3600779,571.2841481,689.9959944,552.9970896,562.4941328,524.6599948,514.900352,499.200066,453.9343333,564.7411138,0.289939754,0.096618413,3.00087473,0.002692053,0.067290433
Asf1a,659.9749581,751.4578363,631.3205775,743.4463884,671.4313922,763.6639094,902.6189426,849.8239606,800.0139287,755.5278926,725.3992776,-0.236837629,0.078963683,-2.999323491,0.002705799,0.067469768
Cxcl14,721.6627583,492.8209089,425.8834208,239.311991,887.3462361,303.7077696,173.1887362,162.098259,95.95854401,473.4915948,337.0008876,1.195157301,0.398587481,2.998481782,0.002713284,0.067559207
Cyyr1,992.075033,837.9836448,980.2823232,1152.827815,646.8334986,1279.283531,1225.564998,1430.278756,997.3219461,1592.37282,1092.122386,-0.501778027,0.1674392,-2.9967775,0.002728498,0.067646447
Lpar5,4.225191793,6.583485425,16.88524576,2.429563361,19.13169503,3.906209255,2.037514543,3.575696889,2.156371775,1.029329554,8.984755704,1.972818581,0.658305846,2.996811579,0.002728193,0.067646447
Orai2,613.4978484,212.5525294,359.280507,167.6398719,290.6195578,172.8497596,197.6389107,121.5736942,152.0242102,189.3966379,258.2517009,0.980408505,0.327343233,2.995047419,0.002744022,0.067889408
Rassf2,1445.860632,1608.251439,1797.340604,2104.00187,2596.444325,1340.806327,1329.478239,1208.585548,1231.288284,1494.586512,1784.699829,0.532019195,0.17764689,2.994812888,0.002746132,0.067889408
Bcam,9281.056293,10263.65378,9994.18935,11039.93591,7347.481924,13402.20396,13689.04146,16812.92677,19149.65955,11094.11393,11199.42612,-0.629602696,0.210273618,-2.994206802,0.002751594,0.067927521
Nfkbie,438.5749081,215.3740232,378.0418911,202.8685406,256.0003001,221.6773752,212.9202698,150.1792693,186.5261586,168.8100469,240.4051161,0.666253456,0.223128684,2.985960591,0.002826891,0.069687078
C4a,95.48933453,84.6448126,90.99271325,52.23561225,99.30260753,55.66348189,51.95662085,61.97874607,54.98748027,63.81843235,73.81390878,0.562798628,0.188637468,2.983493326,0.002849783,0.070151606
Ptprg,5522.325674,5308.170248,4717.550051,5465.30278,4853.984339,6286.067244,5764.128642,6227.672082,5603.332059,6362.285973,5668.06377,-0.225584547,0.075661353,-2.98150294,0.002868373,0.070509082
Ctcfl,892.3605067,986.5823158,906.1748557,1138.250434,751.6023047,1629.865812,1118.595484,1389.754191,1000.556504,2010.280619,1141.508582,-0.613312436,0.205875197,-2.979049654,0.002891439,0.070975412
Fhl5,375.1970312,358.3297067,431.511836,758.0237685,556.641222,632.8058994,848.6248072,887.9647274,836.6722489,868.7541436,642.8450965,-0.717794827,0.240989561,-2.978530789,0.002896339,0.070990184
Riok2,1050.38268,1163.395924,1060.018206,1078.726132,1310.065593,1227.526259,1440.522782,1394.521787,1329.4032,1597.519468,1250.122137,-0.303460304,0.101896635,-2.978118984,0.002900234,0.070990184
Upk1b,10.98549866,3.761991671,1.876138418,1.21478168,1.822066193,19.53104628,4.075029086,3.575696889,2.156371775,147.1941262,27.79033086,-3.15066254,1.058116684,-2.977613516,0.00290502,0.071007059
2410018M08Rik,142.8114826,110.0382564,114.4444435,106.9007879,103.857773,91.7959175,72.33176628,79.85723052,58.22203794,68.96508012,98.13091783,0.640266281,0.2151649,2.975700402,0.002923203,0.071350853
Pcdhb9,377.7321463,117.5622397,281.4207626,112.9746963,216.825877,95.70212676,177.2637652,75.08963467,80.86394158,93.66898941,161.1419945,1.082940198,0.364002253,2.975092024,0.002929007,0.071391963
Cys1,217.1748582,594.3946841,459.6539123,485.9126721,220.4700094,601.5562253,795.6494291,967.8219579,1193.551778,668.0348805,569.8970247,-1.096149933,0.368585148,-2.973939506,0.00294003,0.071560007
Gm12250,247.5962391,110.9787543,124.7632048,103.2564428,175.8293876,96.67867907,98.81945534,58.40304919,54.98748027,74.11172789,170.8569459,0.993558086,0.334415789,2.971026249,0.002968064,0.072141025
Ifi30,788.4207886,858.674599,900.5464404,538.1482844,1209.851952,590.8141499,603.1043048,556.6168157,707.2899423,527.0167316,709.7026442,0.526151971,0.177223332,2.968864006,0.002989028,0.072548829
Tnnt1,10.98549866,32.91742712,18.76138418,27.93997865,30.97512528,57.61658652,45.84407722,41.7164637,58.22203794,41.17318216,33.44264131,-1.016199044,0.34237078,-2.968124333,0.002996231,0.072621936
Xiap,5730.20511,6439.589243,6145.291387,6717.742692,5515.394367,6715.750262,6892.911699,7438.641428,6667.50153,7220.746821,6331.457612,-0.193853951,0.06536649,-2.965647262,0.003020467,0.073107114
Zfp30,139.4313292,334.8172587,187.6138418,262.392843,253.2672008,165.037341,164.0199207,127.533189,149.8678384,144.1061376,186.1089283,0.647202809,0.218373817,2.96373813,0.003039268,0.073459575
AI662270,106.4748332,166.4681315,151.9672118,127.5520764,313.3953852,112.3035161,92.70691171,102.5033108,80.86394158,118.3728987,139.8031219,0.773623882,0.261295238,2.960727058,0.003069138,0.074078219
Ptpro,155.487058,151.4201648,231.7030946,138.4851116,403.5876618,174.8028642,115.1195717,109.6547046,86.25487102,99.84496674,166.2348573,0.883885846,0.298610823,2.959992664,0.003076464,0.074140349
Sox18,782.5055201,807.8877114,621.9398854,997.3357595,840.8835481,1259.752485,1205.189852,1000.00323,894.8942868,1829.118617,995.416577,-0.612239031,0.206864635,-2.959611874,0.003080268,0.074140349
Ccm2l,701.3818377,858.674599,847.0764955,1145.539125,923.7875599,1234.362125,1124.708028,1538.741561,1245.3047,1187.846305,1110.865474,-0.500720735,0.169308998,-2.957437245,0.003102079,0.074561757
C5ar1,245.061124,288.7328608,427.7595592,196.7946322,652.2996971,244.1380785,184.3950661,160.90636,183.2916009,236.7457974,265.6675169,0.843182192,0.285398789,2.954400031,0.003132776,0.07519531
Cmtm3,654.9047279,745.8148488,793.6065506,888.0054083,1116.926576,606.4389869,734.5239928,572.1115022,552.0311745,677.2988465,737.1632273,0.417489626,0.141516065,2.950121774,0.003176487,0.076139032
Fam212a,408.9985656,195.6235669,243.8979943,278.1850048,217.7369101,482.416843,427.878054,395.7104557,291.1101897,461.1396402,328.4750854,-0.614108867,0.208333474,-2.947720568,0.003201263,0.076626914
Arsj,55.77253167,143.8961814,212.0036412,134.8407665,126.6336004,78.12418511,61.12543629,92.96811911,83.02031335,54.55446636,108.3178266,0.864655308,0.293497315,2.946041631,0.003218691,0.076838496
Gm5086,23.66107404,26.3339417,37.52276835,18.2217252,55.57301889,17.57794165,10.18757272,10.72709067,14.01641654,14.41061376,23.26975844,1.270567475,0.431409736,2.945152527,0.003227955,0.076841289
Hoxa4,73.5183372,108.1572605,76.92167512,155.4920551,100.2136406,208.9821952,150.7760762,143.0278756,147.7114666,129.6955238,122.418063,-0.611213851,0.207516306,-2.945377464,0.003225609,0.076841289
Akap5,229.0053952,398.7711171,444.644805,330.420617,316.1284845,226.5601368,175.2262507,274.1367615,207.0116904,152.340774,252.2688885,0.732168704,0.248667812,2.944364601,0.003236185,0.076931534
Csk,1705.287408,1259.326712,1438.998166,1423.724129,1470.407418,1206.042108,1226.583755,1187.131367,1142.877041,1095.206645,1371.587716,0.317390481,0.107889651,2.941806537,0.003263037,0.077229097
H2-DMb1,261.1168528,311.3048108,272.0400705,218.6607025,560.2853544,238.2787646,216.9952988,145.4116735,140.1641654,200.719263,262.6103921,0.785701205,0.267040167,2.942258518,0.003258278,0.077229097
Meox1,200.274091,186.2185877,155.7194887,179.7876887,245.067903,349.6057284,306.6459387,284.8638522,201.620761,287.1829456,238.44565,-0.563896097,0.191705189,-2.9414754,0.003266528,0.077229097
Matk,95.48933453,119.4432356,127.5774124,69.24255578,179.47352,71.28831891,73.35052355,65.55444296,86.25487102,63.81843235,90.2821264,0.718231633,0.244341373,2.939459754,0.00328785,0.077627295
Osmr,3604.933638,6681.297208,7466.092833,6090.915345,7197.161463,3754.843647,4732.127526,4214.554733,4494.956966,4120.406205,5158.421034,0.542126036,0.184500767,2.938340286,0.003299746,0.07780218
Dvl2,461.3909438,536.0838131,503.7431651,564.8734814,483.7585743,708.0004276,582.7291593,648.3930359,644.7551609,644.3603008,572.9162396,-0.341799651,0.11637867,-2.936961315,0.003314454,0.078042793
Cyp4b1,2498.778426,1918.615752,1511.229495,2886.321272,2590.067094,3828.08507,3889.615263,3595.959171,2534.815022,4005.121295,2871.674423,-0.646702503,0.220283609,-2.935772231,0.003327185,0.078236256
Plcl2,621.948232,598.1566757,621.9398854,507.7787424,918.3213613,505.8540986,518.5474512,389.7509609,336.393997,506.4301406,573.1271269,0.534165909,0.182063676,2.93395102,0.00334677,0.078590145
Erh,755.4642926,654.5865508,730.7559136,670.5594875,820.84082,613.2748531,656.0796829,559.0006136,566.0475911,644.3603008,670.0847149,0.257720245,0.087872163,2.932899733,0.003358123,0.078750035
Vmp1,4055.339083,4557.65291,6252.231276,3824.13273,6000.063974,2886.68864,3593.156897,3504.182951,3866.374593,4013.355931,4177.693,0.466985414,0.159274211,2.931958726,0.003368315,0.078882298
Card11,92.10918109,53.60838131,129.4535508,20.65128857,112.0570709,40.03864487,47.88159176,28.60557511,28.03283308,24.7039093,61.55665204,1.27086831,0.433656784,2.930585561,0.003383238,0.079018216
E2f3,739.4085638,434.510038,614.4353317,493.2013622,501.9792362,417.9643903,428.8968113,315.8532252,338.5503687,412.7611511,478.3081634,0.540346717,0.18437219,2.930738722,0.003381571,0.079018216
Rnf167,2050.063058,1975.045627,1778.57922,2078.491455,2352.287455,2517.551865,2396.117103,2493.452631,2410.823645,2305.698201,2266.331519,-0.244352117,0.08345381,-2.927992351,0.003411584,0.079573025
Capg,1281.92319,1622.358908,2253.242239,1386.065897,2817.825368,1167.956567,1388.566161,1263.412901,1233.444656,1252.694067,1452.553159,0.570185517,0.194779378,2.92734027,0.003418746,0.079632892
Sumf1,1932.602726,1891.341313,1938.050985,1748.070838,2021.582441,1575.178882,1707.437187,1553.044349,1831.837823,1512.085115,1726.115289,0.221247315,0.07559118,2.926893265,0.003423664,0.079640388
Dbn1,2017.106562,1514.201648,1923.979947,1535.484044,1588.84172,1229.479363,1224.54624,1158.525792,1281.963021,1089.030668,1427.571675,0.520084732,0.177784215,2.92537069,0.003440461,0.079923852
Sash1,5700.628767,6855.289323,8412.604664,8542.344776,8063.553938,5865.173197,5990.292757,6247.934364,5938.64787,6171.860006,6985.187445,0.314398931,0.107547155,2.923358872,0.003462772,0.080334447
C77080,1341.920914,714.7784175,1013.114745,713.0768464,822.6628862,647.4541841,598.0105184,500.5975644,481.9490918,660.8295737,797.681153,0.673105639,0.230575011,2.919248004,0.00350877,0.081292749
Sh2d3c,768.9849064,638.5980862,722.3132908,979.1140343,780.7553638,1122.058609,943.3692334,1115.617429,927.2398634,1120.939884,936.9413507,-0.427908381,0.146670262,-2.917485625,0.003528659,0.08164441
E230029C05Rik,63.3778769,61.13236466,90.99271325,31.58432369,64.68334986,41.01519718,36.67526178,48.86785748,24.79827542,27.79189796,50.34505859,0.809308094,0.277448393,2.916968036,0.00353452,0.081670974
Atp1b3,5061.779768,4701.549091,4944.562799,5136.096944,5482.597175,4517.531004,4774.915332,4293.220065,4535.92803,4460.084957,4867.370881,0.165339797,0.056699535,2.916069713,0.003544713,0.081688663
Clnk,18.59084389,21.63145211,8.442622879,8.503471762,7.288264773,1.953104628,4.075029086,7.151393778,5.390929439,2.058659108,8.855854682,1.675365882,0.5745227,2.91610041,0.003544364,0.081688663
Ank,2743.83955,3342.5296,4328.251329,3016.302912,3145.797282,2695.284386,2534.668092,2345.657159,2681.448303,2352.018031,2946.488153,0.3946635,0.135372085,2.915397948,0.003552353,0.081756004
Fam43a,1144.181938,973.4153449,978.4061848,1211.137335,1187.076125,1330.064251,1426.26018,1286.058981,1211.880938,1827.059958,1256.168207,-0.366604916,0.125910698,-2.91162642,0.003595524,0.082639823
Snx8,1021.651376,810.7092051,848.9526339,851.5619579,1208.940919,772.4528803,713.1300901,556.6168157,686.8044105,849.196882,843.9817428,0.406052625,0.139555883,2.909605925,0.003618847,0.083065728
Grap2,76.05345228,50.78688756,80.67395195,35.22866873,61.95025057,33.20277867,41.76904813,25.02987822,38.81469196,44.26117082,52.49076035,0.739819954,0.254617343,2.905614937,0.003665322,0.084021205
Gnptab,3527.190109,2535.582386,3171.611995,2293.507812,2640.173914,2217.750305,2342.122967,1938.027714,2125.104385,2232.615803,2589.563464,0.384430226,0.132333526,2.905010071,0.003672413,0.084072542
4921536K21Rik,21.12595897,14.10746877,13.13296892,13.36259848,21.86479432,8.788970825,8.150058172,7.151393778,6.469115326,5.14664777,13.9681688,1.23294017,0.424510114,2.9043835,0.003679771,0.084129862
Mepce,1292.908689,1323.28057,1191.347895,1552.490987,1254.492574,1707.989997,1505.723247,1532.782066,1470.645551,1598.548797,1461.219144,-0.242287306,0.083492375,-2.901909386,0.003708958,0.084397677
Mid1,336.3252667,644.2410737,583.4790479,692.4255578,581.2391156,764.6404618,797.6869436,1057.21438,1211.880938,720.5306878,720.8546989,-0.682259201,0.235041525,-2.902717728,0.003699399,0.084397677
Plbd2,2633.139525,2762.242385,3637.832392,2906.972561,2973.612027,2520.481522,2306.466463,2443.392874,2538.04958,2429.217747,2665.00593,0.285299447,0.098320132,2.901739881,0.003710965,0.084397677
Tti2,791.800942,790.9587489,821.7486269,830.9106693,734.2926758,898.4281288,1029.963602,953.5191704,839.9068065,954.1884965,856.4877204,-0.236941526,0.081644952,-2.902096469,0.003706744,0.084397677
Pydc3,257.7366994,178.6946044,223.2604717,181.0024704,180.3845531,149.412504,131.419688,107.2709067,111.0531464,102.9329554,156.832911,0.761974188,0.262785392,2.899606332,0.003736316,0.08486285
9130019O22Rik,321.1145763,338.5792504,344.2713996,405.7370812,334.3491464,436.5188843,524.6599948,439.8107173,493.8091366,397.3212078,383.2651704,-0.396208083,0.13676941,-2.896905684,0.00376863,0.085460669
Ddx58,2205.550116,1969.40264,1964.316923,1988.597611,1819.333094,1826.152827,1889.794739,1671.042346,1669.031754,1520.319751,1824.999797,0.213853709,0.073829631,2.896583756,0.003772499,0.085460669
Plac8,332.1000749,337.6387525,255.1548248,414.240553,608.5701085,166.0138934,291.3645797,199.0471268,138.0077936,261.4497067,315.052797,0.882990214,0.304962268,2.895408079,0.003786659,0.085669455
Sox9,113.2351401,126.9672189,626.6302315,126.3372948,104.7688061,109.3738592,111.0445426,40.52456474,86.25487102,54.55446636,130.9813861,1.449506538,0.500852062,2.894081201,0.003802698,0.085920154
Lst1,103.0946798,58.3108709,81.61202116,32.79910537,106.5908723,47.85106338,46.86283449,28.60557511,49.59655084,41.17318216,58.70928283,0.841380854,0.290840134,2.892932429,0.003816634,0.086122743
Nupr1,1574.306462,4452.317143,5595.58283,4042.793432,4758.325863,2186.500631,2025.289456,2348.040957,3048.031505,1977.342073,3020.523815,0.817925174,0.282873156,2.891490961,0.003834186,0.086406303
Polr3gl,646.4543444,697.849455,505.6193035,697.2846845,847.2607798,866.2019024,840.474749,858.1672533,929.3962352,929.4845872,764.399912,-0.382192239,0.132256487,-2.889780673,0.003855107,0.086764939
Pcdhb13,158.0221731,173.9921148,208.2513643,177.3581253,131.1887659,115.233173,133.4572026,116.8060984,136.9296077,122.4902169,133.0649817,0.440020747,0.152319565,2.888799925,0.00386715,0.086923109
Pnpla3,1248.966694,1470.938743,545.9562795,2430.778142,2757.697183,1330.064251,421.7655104,497.0218676,313.7520933,812.1410181,1779.113891,1.324629127,0.458718914,2.887670611,0.003881061,0.087122773
Rasip1,1884.43554,1923.318242,1745.746798,2424.704234,1923.190867,2480.442877,2447.054966,2734.216221,2263.112178,2582.587851,2306.855377,-0.337594167,0.116983982,-2.885815308,0.003904012,0.087524612
Fam101b,2406.669245,1830.208948,1873.32421,2130.727067,1945.055661,3266.56749,2761.850963,2424.322491,1962.298316,3481.192552,2391.86044,-0.448251131,0.155393979,-2.884610683,0.00391898,0.087746664
Cd276,326.1848064,422.2835651,805.8014503,246.6006811,409.0538604,284.1767233,238.3892015,282.4800542,278.171959,165.7220582,317.439034,0.824162514,0.286259268,2.879077139,0.003988408,0.089185941
Olr1,145.3465977,198.4450607,212.0036412,236.8824277,172.1852553,86.91315593,196.6201534,87.0086243,40.97106373,66.90642101,155.8154571,1.010158174,0.351089416,2.877210557,0.004012078,0.089599626
Scn4b,342.2405352,339.5197483,283.2969011,264.8224063,218.6479432,429.6830181,393.2403068,427.8917277,392.4596631,444.6703673,405.9135468,-0.526679141,0.18311251,-2.876259745,0.004024184,0.089691921
Spdl1,22.81603568,19.75045627,15.94717655,23.08085193,37.35235696,13.67173239,15.28135907,7.151393778,9.70367299,9.263965986,17.72199609,1.102644553,0.383385412,2.876073318,0.004026562,0.089691921
Col1a1,20318.10229,34936.67615,73014.61687,30780.13822,43881.73116,21526.14265,17198.66026,25464.92134,27901.2944,19177.43892,30234.48979,0.866951908,0.301723503,2.87333237,0.004061666,0.090256096
Pabpc4l,38.02672614,25.39344378,25.32786864,26.72519697,26.4199598,44.92140644,76.40679537,39.33266578,44.2056214,39.11452305,35.77943404,-0.779630943,0.271338065,-2.873282604,0.004062306,0.090256096
Gbp6,1241.361349,673.3965091,558.1511792,799.3263457,905.566898,660.1493642,583.7479166,419.548435,273.8592155,510.5474588,729.8153321,0.771026806,0.268526036,2.871329791,0.004087488,0.090699327
Cyp2j5,14.3656521,11.28597501,13.13296892,7.288690082,15.48756264,14.64828471,19.35638816,75.08963467,38.81469196,32.93854573,22.34472259,-1.541154516,0.537097359,-2.869413693,0.004112335,0.091133981
Ccdc88b,288.1580803,183.397094,266.4116553,127.5520764,283.331293,189.4511489,150.7760762,128.725088,102.4276593,145.1354671,209.6635118,0.682598036,0.238064347,2.867283758,0.004140116,0.091267803
Cfp,741.0986405,831.4001593,896.7941636,787.1785289,1899.504006,659.1728119,658.1171974,535.1626344,624.269629,684.5041534,824.8307944,0.705825483,0.246183828,2.867066814,0.004142955,0.091267803
Leo1,554.3451633,505.9878798,491.5482654,495.6309256,705.1396167,461.9092445,333.1336278,413.5889402,378.4432466,411.7318216,494.1883723,0.462210304,0.16124098,2.866580836,0.004149322,0.091267803
Mrgprf,672.6505335,868.0795781,1102.23132,1037.423555,748.8692054,575.1893129,448.2531995,578.070997,740.7137049,424.0837762,676.895952,0.678923705,0.236727258,2.867957459,0.004131311,0.091267803
Myom2,92.10918109,10.3454771,16.88524576,4.859126721,10.93239716,592.7672545,303.5896669,359.9534868,24.79827542,291.3002638,288.2378632,-3.538054425,1.234085721,-2.866943814,0.004144566,0.091267803
Hist1h4i,59.99772346,127.9077168,41.27504519,140.9146749,74.70471392,37.10898793,56.03164993,50.05975644,40.97106373,47.34915948,63.83074768,0.93757473,0.327368838,2.863970604,0.004183668,0.091892234
P2ry6,338.0153435,877.4845573,1075.027313,663.2707975,844.5276805,467.7685583,382.0339768,460.0729997,572.5167064,265.5670249,548.3871546,0.822505442,0.287292834,2.862951474,0.004197148,0.091966673
Slc35e4,1017.426184,854.9126073,1287.969024,819.9776342,1111.460378,660.1493642,793.6119145,716.3312767,863.6268961,702.0027558,887.2507176,0.447405381,0.156276329,2.862912023,0.004197671,0.091966673
Htra3,2732.854052,4771.145937,6311.329637,4197.070706,5224.774809,3483.362104,2695.63174,3010.73678,3313.265233,3539.864336,3857.722111,0.534466664,0.186716571,2.862449017,0.004203809,0.091984858
Zfp27,575.4711222,573.7037299,670.7194843,602.5317134,491.9578722,587.8844929,757.95541,755.6639425,771.9810956,690.6801307,652.7086661,-0.290210453,0.10141798,-2.861528642,0.004216034,0.092136028
Gpr34,166.4725567,173.0516169,180.1092881,150.6329284,266.9326973,180.6621781,106.9695135,132.3007849,102.4276593,106.0209441,156.3789322,0.577453882,0.202007085,2.858582314,0.004255387,0.09287891
H2-DMa,488.4321713,219.1360148,272.0400705,215.0163574,435.4738202,231.4428984,219.0328134,147.7954714,107.8185888,205.8659108,268.710057,0.838212567,0.293371369,2.857172358,0.004274337,0.093175163
Ism1,264.4970063,558.6557632,861.1475337,546.6517561,859.1042101,300.7781127,428.8968113,321.81272,327.7685099,443.6410378,485.3905028,0.761187901,0.266477156,2.856484636,0.004283607,0.093259944
Vps37c,992.075033,911.3424824,994.3533613,917.1601686,901.0117325,737.296997,774.2555264,820.0264865,880.8778703,825.5223023,894.8473101,0.224945772,0.078801069,2.854603049,0.004309065,0.093579068
Grlf1,10933.10628,9720.045981,9908.825052,9308.872016,8441.632673,8198.156675,7851.562292,7767.605542,8679.396396,7508.959096,8964.979701,0.272237225,0.095401726,2.853588067,0.004322854,0.093761036
Lin52,659.1299197,706.3139363,582.5409787,754.3794235,790.7767278,819.3273913,879.1875253,822.4102845,817.2649029,899.6340302,778.5681363,-0.279779201,0.098098659,-2.852018597,0.004344256,0.094107443
Cyp4a32,46.47710972,38.56041463,26.26593785,36.44345041,30.97512528,83.98349899,86.59436808,64.362544,43.12743551,65.87709145,47.84074737,-0.944736725,0.331414461,-2.8506201,0.004363407,0.09435771
Fermt3,432.6596396,500.3448923,686.6666608,302.4806384,1110.549345,374.0195362,343.3212005,312.2775283,383.834176,336.5907642,468.7190237,0.793761372,0.278475604,2.850380292,0.004366698,0.09435771
Cd209e,14.3656521,15.04796668,6.566484461,4.859126721,76.52678011,1.953104628,11.20632999,2.383797926,6.469115326,4.117318216,13.3247335,2.168316896,0.760843343,2.849886139,0.004373488,0.094386739
4732471J01Rik,502.7978234,284.0303712,261.7213092,394.8040461,290.6195578,666.9852304,553.1851984,492.2542717,383.834176,716.4133696,456.713686,-0.698182953,0.245152316,-2.847955772,0.004400104,0.094653733
Gsr,2443.850933,1808.577496,1966.193062,1502.684939,2312.201999,1537.093342,1617.786547,1410.016473,1480.349224,1570.756899,1795.721097,0.398180419,0.139820314,2.847800931,0.004402245,0.094653733
Ttf2,643.9192293,519.1548506,591.9216707,543.0074111,612.2142409,539.0568773,466.5908304,493.4461707,492.7309507,459.0809811,551.0936138,0.249231849,0.087508397,2.848090677,0.004398239,0.094653733
Inpp5d,1045.31245,1367.483972,1673.515468,1053.215717,2504.429982,1044.910976,962.7256216,979.7409476,1028.589337,1071.532066,1292.53274,0.587601537,0.206376725,2.847227746,0.00441018,0.094706837
Gda,4623.20486,4702.489589,5226.921631,3304.20617,7528.77751,2955.047302,3735.782915,2744.943312,2743.983084,4231.573796,4189.439237,0.629369971,0.221274782,2.844291455,0.004451031,0.095357672
Il1b,108.1649099,73.35883759,69.41712145,18.2217252,109.3239716,42.96830181,26.48768906,14.30278756,11.86004476,13.3812842,98.02812209,1.79456493,0.631030308,2.843864879,0.004456994,0.095357672
Scara3,3081.854894,6247.727668,12248.36966,5315.884633,7706.428964,3706.992583,3683.826294,4001.204819,5098.741063,3042.698162,4924.169153,0.824857456,0.290032113,2.844021123,0.004454809,0.095357672
Mfsd12,410.6886423,415.7000797,440.8925281,349.8571239,646.8334986,389.6443732,307.664696,286.0557511,298.6574909,269.6843431,409.680211,0.545375181,0.191852976,2.842672505,0.004473701,0.095597096
